conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.98E+18,Wed Oct 15 05:20:02 +0000 2025,0,Seruan stop makan bergizi gratis itu justru rugi sendiri soalnya banyak banget manfaat MBG buat generasi kita ke depan #LanjutkanMBG https://t.co/0aYizQzHf4,1.98E+18,https://pbs.twimg.com/media/G3RwpYRbYAAqFBN.jpg,,in,,0,0,0,https://x.com/undefined/status/1978330002866184436,1.21E+18,
1.98E+18,Wed Oct 15 05:18:53 +0000 2025,0,Habiburokhman Nilai Program Makan Bergizi Gratis Wajar Hadapi Kendala https://t.co/I3IFF33RpH,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1978329710808670511,1.84E+18,
1.98E+18,Wed Oct 15 05:16:05 +0000 2025,1,Pembangunan jalan Trans Papua Pendidikan dan makan bergizi gratis menjadi simbol hadirnya negara hingga wilayah terjauh. Itu menandakan bahwa negara dan bangsa ini ada untuk setiap warga negaranya. Semoga pembangunan bisa merata ke seluruh Indonesia#PapuaDalamHatiNegeri https://t.co/H2KDbiWesi,1.98E+18,https://pbs.twimg.com/media/G3RvvmGa0AAXyWV.jpg,,in,,0,0,0,https://x.com/undefined/status/1978329008950398990,1.97E+18,
1.98E+18,Wed Oct 15 05:05:00 +0000 2025,1,Pelaksanaan program Makan Bergizi Gratis membutuhkan banyak pasokan bahan makanan hari ini tentunya menjadi peluang dan berkah untuk para petani lokal. MBG berhasil menggerakkan perekonomian masyarakat Indonesia. #LanjutkanMBG #GenieMakeAWish Kepsek #BOIKOTTRANSTV https://t.co/dSqcrUvtEa,1.98E+18,https://pbs.twimg.com/media/G3RRkyxbAAAXA_y.jpg,,in,,0,0,0,https://x.com/undefined/status/1978326216860917817,326453024,
1.98E+18,Wed Oct 15 05:04:00 +0000 2025,0,Banyak hal baik berkaitan dg program Makan Bergizi Gratis tapi beritanya kalah oleh hal buruk yg sengaja diekspos oleh pihak yg ingin MBG dihentikan. Ada kebahagiaan ada semangat dan manfaat bagi anak yg harus dijaga dg #LanjutkanMBG untuk Indonesia. Pesantren #BOIKOTTRANSTV https://t.co/WH0scaxPvx,1.98E+18,https://pbs.twimg.com/media/G3RKrXJagAAxy9C.jpg,,in,,0,0,0,https://x.com/undefined/status/1978325965211066470,287507376,
1.98E+18,Wed Oct 15 05:02:06 +0000 2025,0,Program Makan Bergizi Gratis (MBG) dari Kemendagri sukses tingkatkan konsentrasi belajar siswa. Anak-anak jadi lebih sehat fokus di sekolah dan gak mikir jajan lagi. https://t.co/MZ6sCLN7nu,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1978325488494891343,1.87E+18,
1.98E+18,Wed Oct 15 05:02:00 +0000 2025,0,Upaya untuk memperbaiki pelaksanaan program Makan Bergizi Gratis terus dilakukan oleh BGN dan Pemerintah salah satunya dengan menakjubkan sebanyak 5.000 chef profesional untuk meningkatkan kualitas MBG. #LanjutkanMBG Kepsek #BOIKOTTRANSTV #GenieMakeAWish Pesantren https://t.co/AuWalBLepB,1.98E+18,https://pbs.twimg.com/media/G3RI5Aza8AAoUsX.jpg,,in,,0,0,0,https://x.com/undefined/status/1978325461739643135,287507376,
1.98E+18,Wed Oct 15 05:01:43 +0000 2025,0,Program Makan Bergizi Gratis (MBG) dari Kemendagri sukses tingkatkan konsentrasi belajar siswa. Anak-anak jadi lebih sehat fokus di sekolah dan gak mikir jajan lagi. https://t.co/eQOtecxIus,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1978325393435422997,1.91E+18,
1.98E+18,Mon Oct 13 23:54:08 +0000 2025,0,Solo mencatatkan prestasi yang baik dalam pelaksanaan Program Makan Bergizi Gratis (MBG) karena menjadi satu-satunya daerah di Jawa Tengah dengan catatan nol insiden hingga Oktober 2025. https://t.co/vIqbqlYXO1,1.98E+18,https://pbs.twimg.com/media/G3LceG8bUAAok-A.jpg,,in,,0,0,0,https://x.com/undefined/status/1977885599395610783,1734926887,
1.98E+18,Mon Oct 13 23:50:47 +0000 2025,1,Program Makan Bergizi Gratis (MBG) disambut hangat para orang tua Selain meringankan beban keluarga anak-anak kini lebih semangat berangkat sekolah #MBG #GerakanGiziNasional #AnakIndonesia #sstvi #GMMTVFANIVALxNamtanFilm #boikottrans7 #boikotxposeuncencored #LingOrm https://t.co/Ydyi0K88IN,1.98E+18,https://pbs.twimg.com/media/G3LbtEFb0AAyR53.jpg,,in,,0,1,0,https://x.com/undefined/status/1977884756084687107,1.90E+18,
1.98E+18,Mon Oct 13 23:50:32 +0000 2025,1,Janji Prabowo Gibran terwujud lewat Program Makan Bergizi Gratis (MBG) bukti nyata komitmen meningkatkan gizi anak dan pemerataan ekonomi bangsa. ,1.98E+18,https://pbs.twimg.com/media/G3LbpKWbgAAPM6l.jpg,,in,,0,0,0,https://x.com/undefined/status/1977884689731117298,1.92E+18,
1.98E+18,Mon Oct 13 23:49:44 +0000 2025,0,Program Makan Bergizi Gratis (MBG) disambut hangat para orang tua. Reni (40) dari SDN Baranangsiang 01 Bogor mengaku anaknya kini lebih semangat sekolah sejak mendapat makan siang bergizi. https://t.co/SbASiUf5wt,1.98E+18,https://pbs.twimg.com/media/G3LbduCaoAAO-d1.jpg,,in,,0,0,0,https://x.com/undefined/status/1977884492275875955,1.92E+18,
1.98E+18,Mon Oct 13 23:45:48 +0000 2025,0,Janji bukan sekadar kata. MBG hadir jadi bukti nyata. Program Makan Bergizi Gratis bukan cuma wacana kampanye. Sekarang anak-anak Indonesia mulai merasakan langsung dampaknya. Gizi tercukupi masa depan lebih pasti. https://t.co/o345xjQRjk,1.98E+18,https://pbs.twimg.com/media/G3LakBMbwAA3Gav.jpg,,in,,0,0,0,https://x.com/undefined/status/1977883501392216293,1.91E+18,
1.98E+18,Mon Oct 13 23:45:32 +0000 2025,2,Program MBG (Makan Bergizi Gratis) adalah bukti nyata janji Presiden Prabowo Subianto dan Wapres Gibran Rakabuming Raka. Lewat MBG anak Indonesia mendapat gizi seimbang semangat belajar tumbuh dan ekonomi rakyat bergerak. Satu program banyak manfaat: sehatkan anak kuatkan https://t.co/2VDAZtoiiT,1.98E+18,https://pbs.twimg.com/media/G3LafNGbUAE951D.jpg,,in,,0,0,0,https://x.com/undefined/status/1977883433297907913,1.88E+18,
1.98E+18,Mon Oct 13 23:43:08 +0000 2025,5,Program MBG (Makan Bergizi Gratis) adalah bukti nyata janji Presiden Prabowo Subianto dan Wapres Gibran Rakabuming Raka. Lewat MBG anak Indonesia mendapat gizi seimbang semangat belajar tumbuh dan ekonomi rakyat bergerak. Satu program banyak manfaat: sehatkan anak kuatkan https://t.co/aEd9AFNzKy,1.98E+18,https://pbs.twimg.com/media/G3LZ8BtbUAEH6dK.jpg,,in,,0,0,1,https://x.com/undefined/status/1977882827468505538,1.88E+18,
1.98E+18,Mon Oct 13 23:42:36 +0000 2025,9,Program Makan Bergizi Gratis (MBG) tak hanya disambut antusias oleh para siswa tapi juga oleh orang tua mereka. Banyak ibu-ibu merasa terbantu karena anaknya kini mendapat asupan gizi lengkap setiap hari tanpa khawatir biaya. Ada yang berkata Sekarang anak saya semangat https://t.co/xnlK4JdgJT,1.98E+18,https://pbs.twimg.com/media/G3LZ0rGaAAAnbfE.jpg,,in,,1,3,1,https://x.com/undefined/status/1977882694983045142,1.60E+18,
1.98E+18,Mon Oct 13 23:42:17 +0000 2025,0,Orang tua setuju program MBG dilanjutkan https://t.co/yppaQA1jaa Wakil Ketua DPR Andre Rosiade meninjau Program Makan Bergizi Gratis di Padang. Orang tua murid mendukung kelanjutan program untuk tingkatkan gizi anak.,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977882615521976678,2328132680,
1.98E+18,Mon Oct 13 23:41:06 +0000 2025,13,Program Makan Bergizi Gratis (MBG) bukan lagi janji kampanye kini sudah benar-benar diwujudkan oleh pemerintahan Prabowo Gibran. Dapur-dapur komunitas mulai beroperasi anak-anak sekolah mulai merasakan manfaatnya petani dan UMKM ikut terlibat dalam rantai pasoknya. Inilah https://t.co/A2eRjVdWS9,1.98E+18,https://pbs.twimg.com/media/G3LZenVbcAA52qL.jpg,,in,,0,1,4,https://x.com/undefined/status/1977882316367425735,1.60E+18,
1.98E+18,Mon Oct 13 23:40:32 +0000 2025,10,Program Makan Bergizi Gratis (MBG) bukan hanya soal makan siang untuk anak sekolah. Ini adalah ekosistem harapan baru. Dapur-dapur MBG menciptakan lapangan kerja bagi ibu-ibu lokal petani mendapat pasar yang pasti pengusaha kecil ikut bergerak. Ketika perut anak kenyang https://t.co/IqWZR5g6oO,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977881970437959680/pu/img/vrNQumDwF743MKEh.jpg,,in,,0,4,2,https://x.com/undefined/status/1977882174457299114,1.60E+18,
1.98E+18,Mon Oct 13 23:34:15 +0000 2025,0,Program makan bergizi gratis adalah cara pemerintah untuk terus perkuat komitmen dalam meningkatkan kualitas sumber daya manusia https://t.co/kGHUcDhXFH,1.98E+18,https://pbs.twimg.com/media/G3LX6s6aEAAXX7k.jpg,,in,,0,0,0,https://x.com/undefined/status/1977880592445300860,1.73E+18,
1.98E+18,Mon Oct 13 23:33:42 +0000 2025,8,Program Makan Bergizi Gratis bukan cuma soal makan tapi soal gotong royong yang hidup lagi. Petani tersenyum karena panennya terserap ibu-ibu dapur komunitas berdaya dan anak-anak tumbuh sehat. Ekonomi berputar rakyat sejahtera https://t.co/A0RSxcuHgI,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977880363629522945/pu/img/IYz5diiRfh_Ejx6Y.jpg,,in,,0,0,1,https://x.com/undefined/status/1977880454289031519,1.62E+18,
1.98E+18,Mon Oct 13 23:31:31 +0000 2025,0,Janji Kampanye Prabowo Gibran Terbukti! ,1.98E+18,https://pbs.twimg.com/media/G3LXSrVbcAAVyL-.jpg,,in,,0,1,0,https://x.com/undefined/status/1977879907439943968,1.92E+18,
1.98E+18,Mon Oct 13 23:30:57 +0000 2025,0,Kota Solo mencatat prestasi terbaik dalam pelaksanaan Program Makan Bergizi Gratis (MBG) di Jawa Tengah. Keberhasilan ini tak lepas dari keterlibatan aktif orang tua murid serta sistem sosial yang solid transparan dan saling mengawasi demi gizi anak bangsa. https://t.co/8zHWF1MpyH,1.98E+18,https://pbs.twimg.com/media/G3LXKUqacAAJgeF.jpg,,in,,0,0,0,https://x.com/undefined/status/1977879761423880551,1.55E+18,
1.98E+18,Mon Oct 13 23:28:22 +0000 2025,0,Makan bergizi gratis bikin suasana sekolah makin hidup penuh tawa dan semangat #MBG https://t.co/4RXhpOFW01,1.98E+18,https://pbs.twimg.com/media/G3LWkU_awAArPk5.jpg,,in,,0,0,0,https://x.com/undefined/status/1977879113236177163,1150816207,
1.98E+18,Mon Oct 13 23:28:09 +0000 2025,2,Program Makan Bergizi Gratis (MBG) jadi bukti nyata perhatian pemerintah terhadap masa depan anak bangsa gizi cukup tumbuh sehat dan siap raih mimpi! https://t.co/WewYlq6mWj,1.98E+18,https://pbs.twimg.com/media/G3LWg5bawAE7hJY.jpg,,in,,0,0,0,https://x.com/undefined/status/1977879056868688197,1.62E+18,
1.98E+18,Mon Oct 13 23:27:25 +0000 2025,0,Langkah tepat dari pemerintah Menko Pangan sudah siapkan sejak dini bahan pangan untuk Program Makan Bergizi Gratis (MBG). Dengan perencanaan matang harga tetap stabil dan rakyat makin sehat https://t.co/o1DZZwkwqM,1.98E+18,https://pbs.twimg.com/media/G3LWWnnawAANQ8F.jpg,,in,,0,0,1,https://x.com/undefined/status/1977878872797409460,1.86E+18,
1.98E+18,Mon Oct 13 23:26:37 +0000 2025,0,Senangnya bersekolah sambil menikmati makan bergizi! Program Makan Bergizi Gratis (MBG) bukan sekadar memberikan makanan tapi juga menanamkan harapan agar anak-anak Indonesia tumbuh sehat cerdas dan siap jadi Generasi Emas 2045 https://t.co/D5RYzR1hKa,1.98E+18,https://pbs.twimg.com/media/G3LWK75a0AATZ01.jpg,,in,,0,0,0,https://x.com/undefined/status/1977878672481960411,1.32E+18,
1.98E+18,Mon Oct 13 23:25:46 +0000 2025,0,Senyum anak-anak ini adalah cermin masa depan Indonesia Melalui Program Makan Bergizi Gratis (MBG) kita wujudkan generasi yang kuat bebas stunting dan siap membawa bangsa menuju kemajuan Karena masa depan dimulai dari piring yang bergizi https://t.co/Qsy6RselsH,1.98E+18,https://pbs.twimg.com/media/G3LV-fqaoAAsYM1.jpg,,in,,0,0,0,https://x.com/undefined/status/1977878458521747505,1.32E+18,
1.98E+18,Mon Oct 13 23:22:40 +0000 2025,0,Lewat program Makan Bergizi Gratis anak-anak nggak cuma dapat nutrisi tapi juga semangat baru untuk belajar dan bermimpi. Negeri kuat dimulai dari generasi yang sehat! https://t.co/xHnququbXh,1.98E+18,https://pbs.twimg.com/media/G3LVRC2bcAAElM6.jpg,,in,,0,0,0,https://x.com/undefined/status/1977877678372831451,1.39E+18,
1.98E+18,Mon Oct 13 23:22:26 +0000 2025,6,Susu segar dalam program Makan Bergizi Gratis (MBG) ini beneran jadi tonggak perubahan buat bangsa kita ! Bukan asal bagi-bagi tapi hasil studi mendalam yg bikin gizi anak sekolah optimal dari protein kalsium sampe vitamin D yg bantu tumbuh kembang dan daya tahan tubuh. https://t.co/2zUWhyW5mv,1.98E+18,https://pbs.twimg.com/media/G3LVNhRaUAAuoGr.jpg,,in,,0,2,1,https://x.com/undefined/status/1977877618142879895,816447014,
1.98E+18,Mon Oct 13 23:22:18 +0000 2025,0,Keamanan pangan menjadi kunci keberhasilan Program Makan Bergizi Gratis (MBG). Setiap tahap penyelenggaraan wajib memenuhi standar keamanan untuk mencegah risiko keracunan pangan. https://t.co/4426gGKsq6,1.98E+18,https://pbs.twimg.com/media/G3LVLx8aAAANjMN.jpg,,in,,0,0,0,https://x.com/undefined/status/1977877587612631068,816447014,
1.98E+18,Mon Oct 13 23:19:45 +0000 2025,0,Program makan bergizi gratis hadir sebagai wujud nyata membangun generasi yang sehat dan tangguh #MBG https://t.co/rXC2cpjne5,1.98E+18,https://pbs.twimg.com/media/G3LUmDrbMAAivut.jpg,,in,,0,0,0,https://x.com/undefined/status/1977876943132327946,1150816207,
1.98E+18,Mon Oct 13 23:18:14 +0000 2025,0,Anak anak makin semangat ke sekolah karena ada makan bergizi gratis setiap hari #MBG https://t.co/xk30fWIlYA,1.98E+18,https://pbs.twimg.com/media/G3LUQLHa8AA9dR-.jpg,,in,,0,0,0,https://x.com/undefined/status/1977876564537991472,1.76E+18,
1.98E+18,Mon Oct 13 23:16:44 +0000 2025,1,Tokoh masyarakat dukung Makan Bergizi Gratis #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/9PbHanl6R6,1.98E+18,https://pbs.twimg.com/media/G3LT6GOaQAABn-0.jpg,,in,,0,0,0,https://x.com/undefined/status/1977876184731144367,1.78E+18,
1.98E+18,Mon Oct 13 23:15:16 +0000 2025,0,Salah satu keberhasilan program makan bergizi gratis adalah keterlibatan orang tua dan solo menjadi salah satu contoh daerah yang catat prestasi terbaik program ini https://t.co/63Hwf2DcKp,1.98E+18,https://pbs.twimg.com/media/G3LTkqPboAAjwQm.jpg,,in,,0,0,0,https://x.com/undefined/status/1977875816466780170,1.73E+18,
1.98E+18,Mon Oct 13 23:15:11 +0000 2025,0,Program Makan Bergizi Gratis (MBG) yang digulirkan pemerintah mendapat sambutan hangat dari para orang tua siswa. Mereka menilai program ini sangat membantu terutama bagi siswa yang sering tidak sempat sarapan di rumah sebelum berangkat sekolah https://t.co/s4AjYT3IaG,1.98E+18,https://pbs.twimg.com/media/G3LTgRja0AAFpLd.jpg,,in,,0,0,0,https://x.com/undefined/status/1977875796208595277,2221388834,
1.98E+18,Mon Oct 13 23:14:06 +0000 2025,0,Program Makan Bergizi Gratis (MBG) bukan sekadar kebijakan sosial melainkan investasi jangka panjang bagi masa depan bangsa. MBG membawa manfaat nyata yang menyentuh tiga lapisan penting masyarakat anak-anak orang tua dan negara. https://t.co/QqCNj0Ko0i,1.98E+18,https://pbs.twimg.com/media/G3LTTegaMAAhnA0.jpg,,in,,0,1,0,https://x.com/undefined/status/1977875521674387589,1.86E+18,
1.98E+18,Mon Oct 13 23:10:29 +0000 2025,0,Bukan hanya anak yang merasakan kebahagiaan dapatkan makan bergizi gratis tapi juga para orang tua wali murid karna anak lebih semangat hadir kesekolah https://t.co/W6zl2UFPrV,1.98E+18,https://pbs.twimg.com/media/G3LSesrawAAsnR3.jpg,,in,,0,0,0,https://x.com/undefined/status/1977874614085648710,1.73E+18,
1.98E+18,Mon Oct 13 23:06:36 +0000 2025,0,Tim Pengawas dan Monitorng Polda Jatim Tinjau Progres Pembangunan SPPG Polres Trenggalek Dalam rangka mendukung kebijakan pemerintah khususnya Makan Bergizi Gratis (MBG) Polres Trenggalek telah mendirikan sejumlah Satuan Pelayanan Pemenuhan Gizi https://t.co/4OMH0S2cJX,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977872912494526464/pu/img/7lBLiwnsq6ifB2gx.jpg,,in,,0,0,0,https://x.com/undefined/status/1977873633805496444,8.75E+17,
1.98E+18,Mon Oct 13 23:01:31 +0000 2025,0,Terus program yang diutamakan oleh negara adalah makan bergizi gratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977872355700748348,1.49E+18,
1.98E+18,Mon Oct 13 22:58:09 +0000 2025,0,Janji bukan sekadar kata. Program Makan Bergizi Gratis (MBG) jadi bukti nyata komitmen Prabowo Gibran dalam meningkatkan gizi anak bangsa dan pemerataan ekonomi rakyat. Setiap piring bergizi untuk anak sekolah adalah langkah kecil menuju masa depan Indonesia yang lebih kuat. https://t.co/2b3dQyrPKi,1.98E+18,https://pbs.twimg.com/media/G3LPphxbkAA-mi5.jpg,,in,,0,0,0,https://x.com/undefined/status/1977871511009546543,1.83E+18,
1.98E+18,Mon Oct 13 22:57:15 +0000 2025,2,Program Makan Bergizi Gratis (MBG) adalah bukti nyata komitmen Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka dalam mewujudkan janji kampanye mereka. Melalui MBG pemerintah memastikan setiap anak Indonesia mendapatkan asupan gizi seimbang untuk tumbuh sehat https://t.co/LZoSrvzUXD,1.98E+18,https://pbs.twimg.com/media/G3LPc4kbMAA9TB4.jpg,,in,,0,0,1,https://x.com/undefined/status/1977871284358013056,1.30E+18,
1.98E+18,Mon Oct 13 22:56:34 +0000 2025,0,Anak semangat sekolah orang tua ikut lega. Program Makan Bergizi Gratis (MBG) benar-benar terasa manfaatnya. Bukan cuma mengenyangkan tapi juga meringankan beban dan menumbuhkan semangat belajar anak-anak Indonesia. https://t.co/fR5vWufOdl,1.98E+18,https://pbs.twimg.com/media/G3LPSWZbgAAo6_Y.jpg,,in,,0,0,0,https://x.com/undefined/status/1977871111040688227,1.83E+18,
1.98E+18,Mon Oct 13 22:55:37 +0000 2025,6,Janji kampanye Prabowo-Gibran terbukti nyata lewat program Makan Bergizi Gratis (MBG). Program ini meningkatkan gizi anak-anak sekaligus memberdayakan ekonomi lokal ... wujud kerja nyata pemerintah untuk masa depan bangsa. Apel Pagi Selasa https://t.co/UCwtuydYr0,1.98E+18,https://pbs.twimg.com/media/G3LPE59bgAAXfvh.jpg,,in,,0,1,0,https://x.com/undefined/status/1977870872875507795,2318353183,
1.98E+18,Mon Oct 13 22:48:14 +0000 2025,0,Program Makan Bergizi Gratis (MBG) terus digencarin. BGN pastiin anak-anak dapet gizi tepat biar tumbuh sehat &amp; cerdas. Tujuannya? Bikin generasi kuat buat masa depan bangsa ,1.98E+18,https://pbs.twimg.com/media/G3LNYURasAAqq-X.jpg,,in,,0,0,0,https://x.com/undefined/status/1977869012546584750,1.41E+18,
1.98E+18,Mon Oct 13 22:37:31 +0000 2025,0,Janji kampanye Prabowo-Gibran kini bukan sekadar omongan tapi udah diwujudin lewat program MBG (Makan Bergizi Gratis)! Program ini jadi bukti nyata komitmen pemerintah buat ningkatin kualitas gizi anak-anak Indonesia sambil dorong pemerataan ekonomi di berbagai daerah.,1.98E+18,https://pbs.twimg.com/media/G3LK7b6agAAhZf5.jpg,,in,,0,0,0,https://x.com/undefined/status/1977866314820858006,298571115,
1.98E+18,Mon Oct 13 22:36:09 +0000 2025,1,Makan Bergizi Gratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977865972347523074,1.83E+18,
1.98E+18,Mon Oct 13 22:35:31 +0000 2025,0,@distributedkv Makan Bergizi Gratis,1.98E+18,,distributedkv,in,,0,0,0,https://x.com/undefined/status/1977865814905585922,1.83E+18,
1.98E+18,Mon Oct 13 22:29:17 +0000 2025,0,Janji bukan cuma kata tapi aksi nyata Program MBG (Makan Bergizi Gratis) bukti kalau janji kampanye Prabowo-Gibran bukan sekadar wacana. Sekarang anak-anak Indonesia bisa tumbuh sehat cerdas &amp; siap jadi generasi emas ,1.98E+18,https://pbs.twimg.com/media/G3LJDMQagAA00OT.jpg,,in,,0,0,0,https://x.com/undefined/status/1977864246332445128,1.97E+18,
1.98E+18,Mon Oct 13 22:28:22 +0000 2025,0,Program Makan Bergizi Gratis (MBG) dapet sambutan hangat dari para orangtua murid. Sejak anaknya dapet makan siang dari MBG semangat sekolahnya makin tinggi #MakanBergiziGratis https://t.co/qFfO79R7Wf,1.98E+18,https://pbs.twimg.com/media/G3LI1TcaUAAHbmQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1977864012579958836,1.41E+18,
1.98E+18,Mon Oct 13 22:26:53 +0000 2025,0,Program Makan Bergizi Gratis (MBG) sampai dengan Koperasi desa merah putih masuk Program Strategis Nasional. #Ekonomi #AdadiKompas https://t.co/IqhEE8A0gy,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977863639412478394,155456716,
1.98E+18,Mon Oct 13 22:26:21 +0000 2025,0,Bhabinkamtibmas Kalurahan Ringinharjo monitoring pelaksanaan makan bergizi gratis dalam kegiatan tersebut termonitor makanan dalam keadaan higenis dan bergizi untuk siswa siswi menikmati makanan tersebut. https://t.co/CMBqYSAHX2,1.98E+18,https://pbs.twimg.com/media/G3LIYF_acAARSRw.jpg,,in,,0,0,0,https://x.com/undefined/status/1977863506176434515,7.93E+17,
1.98E+18,Mon Oct 13 22:23:07 +0000 2025,0,Program Makan Bergizi Gratis adalah harapan dari pak @prabowo untuk memberikan makanan bergizi kepada anak anak dan balita dan ibu hamil serta menyusui. Program ini terbukti membawa kebahagiaan dan semangat untuk anak Indonesia dan mampu mendorong perekonomian masyarakat. https://t.co/cgSZiJk7Kn,1.98E+18,https://pbs.twimg.com/amplify_video_thumb/1977861725094596608/img/dtFTN3_V_BIXjdW_.jpg,,in,,0,0,0,https://x.com/undefined/status/1977862694280524193,583869780,
1.98E+18,Mon Oct 13 21:28:05 +0000 2025,22,*SPPG Polda Jabar Sukses Jalankan Program MBG Bumil dan Balita Rasakan Manfaat Nyata* Program Makan Bergizi Gratis (MBG) yang digagas pemerintah dan dilaksanakan oleh Satuan Pelaksana Program Gizi (SPPG) Polda Jawa Barat mendapat apresiasi dan ucapan terima kasih dari para https://t.co/JdTB01e3gw,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977848712392253440/pu/img/YkGjs1CbFfbAMuAE.jpg,,in,,0,4,0,https://x.com/undefined/status/1977848844877791545,218742561,
1.98E+18,Mon Oct 13 20:53:08 +0000 2025,0,Tak ada yang lebih indah dari melihat anak-anak sekolah berlarian dengan wajah ceria menyambut Makan Bergizi Gratis. Gizi baik membuat mereka tumbuh sehat belajar dengan fokus dan bercita-cita tinggi. Masa depan bangsa dimulai dari senyum mereka. https://t.co/sBoTHrQvvZ,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977839984720990208/pu/img/CEfyVEtw2N0MYl1x.jpg,,in,,0,0,0,https://x.com/undefined/status/1977840049581641897,1.94E+18,
1.98E+18,Mon Oct 13 20:48:54 +0000 2025,0,Anak-anak sekolah tersenyum lebar saat menyambut program Makan Bergizi Gratis. Piring penuh gizi bukan sekadar makanan tapi energi semangat dan harapan untuk masa depan mereka. Inilah wajah ceria generasi kuat Indonesia! https://t.co/Gx8kq1cbru,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1977838814723985408/pu/img/WPUhQkVrxQVOUU-r.jpg,,in,,0,0,0,https://x.com/undefined/status/1977838981606965730,1.55E+18,
1.98E+18,Mon Oct 13 19:55:48 +0000 2025,0,Anak sehat bangsa kuat dukung Makan Bergizi Gratis! https://t.co/5YdryUnJVu,1.98E+18,https://pbs.twimg.com/media/G3Kl61iW4AAdN9s.jpg,,in,,0,0,0,https://x.com/undefined/status/1977825618797506653,1.62E+18,
1.98E+18,Mon Oct 13 19:55:37 +0000 2025,0,Program Makan Bergizi Gratis langkah nyata untuk anak negeri https://t.co/O0DxmBN1jA,1.98E+18,https://pbs.twimg.com/media/G3Kl4J5XEAA5R2q.jpg,,in,,0,0,0,https://x.com/undefined/status/1977825572916007164,1.56E+18,
1.98E+18,Mon Oct 13 19:54:46 +0000 2025,0,Bersama Makan Bergizi Gratis ciptakan masa depan cerah https://t.co/RBMiw22HTC,1.98E+18,https://pbs.twimg.com/media/G3KlromXkAA_thW.jpg,,in,,0,0,0,https://x.com/undefined/status/1977825357395845603,1.56E+18,
1.98E+18,Mon Oct 13 19:54:36 +0000 2025,0,Dukung Makan Bergizi Gratis demi generasi unggul https://t.co/XxL8g7R42z,1.98E+18,https://pbs.twimg.com/media/G3KlpLkXEAAOdNk.jpg,,in,,0,0,0,https://x.com/undefined/status/1977825315566002633,1.62E+18,
1.98E+18,Mon Oct 13 19:53:52 +0000 2025,0,Dukung Makan Bergizi Gratis anak Indonesia tumbuh kuat https://t.co/XOUsV3Y6nl,1.98E+18,https://pbs.twimg.com/media/G3KlegLW8AApm1l.jpg,,in,,0,0,0,https://x.com/undefined/status/1977825132103045267,1.56E+18,
1.98E+18,Mon Oct 13 19:03:11 +0000 2025,1,Makan Bergizi Gratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977812379808510016,1.70E+18,
1.98E+18,Mon Oct 13 18:00:26 +0000 2025,0,https://t.co/kPULlK77AE Trauma Akibat Keracunan Massal Makan Bergizi Gratis https://t.co/CtdXs4ibOn,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977796586231992782,80553919,
1.98E+18,Mon Oct 13 17:31:12 +0000 2025,0,makan bergizi gratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977789231310475583,1.38E+18,
1.98E+18,Mon Oct 13 17:25:08 +0000 2025,0,@arsenallifee @asimetri_ Judulnya juga makanan bergizi gratis bukan makan gratis doang trs inget ga ini program buat apa? Mencegah stunting Ya ga? Jgn denial kalo program ini jelek,1.98E+18,,arsenallifee,in,,0,0,0,https://x.com/undefined/status/1977787701886849171,1.75E+18,
1.98E+18,Mon Oct 13 17:21:58 +0000 2025,1,makan bergizi gratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1977786906646884760,1.41E+18,
1.98E+18,Mon Oct 13 17:07:04 +0000 2025,0,Masyarakat harus tau ini bukan sekedar makan gratis MBG hadir buat generasi Indonesia yang sehat kuat dan siap wujudkan mimpi mereka tentunya dimulai dr sepiring makan yg bergizi untuk raih Masa depan cerah #LanjutkanMBG #EXPO2025 #sstvi #Trump #NamtanFilm #,1.98E+18,https://pbs.twimg.com/media/G3J_SkBbEAE25jG.jpg,,in,,0,0,0,https://x.com/undefined/status/1977783157123629439,2996135724,
